<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;20060506;150000;49950.0000000;49996.8500000;49841.0000000;49900.0000000;766
SBER;60;20060506;160000;49903.0000000;49930.0000000;49840.0000000;49900.0000000;780
SBER;60;20060506;170000;49860.0000000;50098.8600000;49830.0000000;50000.0000000;1847
SBER;60;20060506;180000;49990.0000000;50490.0000000;49990.0000000;50400.0000000;4379
SBER;60;20060506;190000;50300.0000000;50499.9900000;50050.2300000;50499.9900000;2738
SBER;60;20060510;110000;50481.0000000;50895.8800000;50200.0000000;50600.1400000;4224
SBER;60;20060510;120000;50550.0000000;51899.0000000;50430.0200000;51151.0000000;10605
SBER;60;20060510;130000;51151.0000000;51249.9900000;49805.0000000;50097.8700000;12396
SBER;60;20060510;140000;50111.1200000;50111.1200000;48600.0000000;49415.0100000;8657
SBER;60;20060510;150000;49478.9900000;50297.9800000;49415.0200000;49690.0800000;5242
SBER;60;20060510;160000;49690.0900000;49999.0000000;49450.0000000;49600.0300000;2300
SBER;60;20060510;170000;49690.6900000;49725.0000000;48890.0000000;49100.0000000;4655
SBER;60;20060510;180000;49170.0000000;49330.0100000;48730.0000000;49077.8300000;4540
SBER;60;20060510;190000;49087.9900000;49119.0000000;48001.0100000;48520.4400000;5060
SBER;60;20060511;110000;48670.0100000;49198.8000000;48550.0000000;48850.0000000;3860
SBER;60;20060511;120000;48811.0000000;49479.9900000;48806.0100000;49440.0000000;6744
SBER;60;20060511;130000;49436.0000000;49450.0000000;48777.0000000;48780.0000000;2764
SBER;60;20060511;140000;48777.0000000;48780.0000000;48101.0000000;48266.0000000;4061
SBER;60;20060511;150000;48437.0000000;48448.0000000;46661.0000000;47600.0000000;8001
SBER;60;20060511;160000;47600.0000000;47688.0000000;45915.0000000;46500.0000000;8455
SBER;60;20060511;170000;46455.0000000;46999.9600000;45816.3500000;46600.0000000;8082
SBER;60;20060511;180000;46599.9900000;47299.9900000;46599.9900000;46700.0000000;4703
SBER;60;20060511;190000;46700.0000000;47300.0000000;46700.0000000;46897.0000000;6169
SBER;60;20060512;110000;46701.0000000;46769.0000000;45755.0000000;46187.1400000;2591
SBER;60;20060512;120000;46188.0000000;46787.0000000;45575.0000000;46333.0100000;4429
SBER;60;20060512;130000;46332.7100000;46500.0000000;46011.0000000;46200.0000000;1580
SBER;60;20060512;140000;46100.0000000;46300.0000000;45900.0000000;46297.0000000;2641
SBER;60;20060512;150000;46283.8900000;46350.0000000;45650.0000000;45889.9700000;3580
SBER;60;20060512;160000;45800.0000000;45949.0000000;45580.0200000;45843.0000000;1633
SBER;60;20060512;170000;45851.0000000;46700.0000000;45801.0100000;46493.9200000;1383
SBER;60;20060512;180000;46490.0000000;47100.0000000;46250.5100000;46650.0000000;3254
SBER;60;20060512;190000;46699.9800000;46767.9800000;46310.0000000;46315.0100000;1756
SBER;60;20060515;110000;45800.0000000;46350.0000000;45182.4200000;45830.0000000;1403
SBER;60;20060515;120000;45888.0000000;46288.0000000;44900.0000000;44910.0000000;6044
SBER;60;20060515;130000;44900.0000000;45179.9800000;44100.0000000;45017.9900000;4672
SBER;60;20060515;140000;45018.0000000;45170.0000000;44552.0000000;44931.0600000;2099
SBER;60;20060515;150000;44998.0000000;45200.0000000;44800.0600000;44860.0000000;1898
SBER;60;20060515;160000;44900.0000000;45150.0000000;44550.0000000;44550.0000000;718
SBER;60;20060515;170000;44550.0100000;44749.6500000;44100.0000000;44250.0000000;4325
SBER;60;20060515;180000;44249.9900000;44501.0000000;43825.0000000;44061.0000000;4177
SBER;60;20060515;190000;44080.0000000;44100.0000000;43752.0000000;43849.9900000;4891
SBER;60;20060516;110000;43699.9900000;44331.1300000;43400.0000000;44119.0200000;2739
SBER;60;20060516;120000;44177.0000000;44400.0000000;43527.0200000;43533.5800000;4701
SBER;60;20060516;130000;43533.5800000;43600.0100000;42022.0000000;42400.0000000;9383
SBER;60;20060516;140000;42400.0200000;42496.0000000;42111.0000000;42450.0000000;2182
SBER;60;20060516;150000;42450.0000000;42786.0000000;42307.1000000;42635.0000000;7091
SBER;60;20060516;160000;42650.0000000;43300.0000000;42475.0000000;42798.0000000;6758
SBER;60;20060516;170000;42798.0000000;43800.0000000;42795.0000000;43600.0000000;3565
SBER;60;20060516;180000;43665.9500000;44650.0000000;43350.0600000;44500.0000000;8169
SBER;60;20060516;190000;44500.0000000;44621.9900000;43901.0000000;44100.0000000;3325
SBER;60;20060517;110000;44395.0000000;44850.0000000;44250.4600000;44400.2100000;3778
SBER;60;20060517;120000;44450.0100000;45099.0000000;44450.0100000;44899.9900000;9555
SBER;60;20060517;130000;44900.0000000;45198.0000000;44066.0000000;44550.0000000;5916
SBER;60;20060517;140000;44550.0000000;44750.0000000;44250.0100000;44349.7800000;1394
SBER;60;20060517;150000;44318.8000000;44800.0000000;44271.0000000;44599.9900000;1516
SBER;60;20060517;160000;44520.0100000;44639.0000000;44400.0000000;44500.4700000;881
SBER;60;20060517;170000;44500.4700000;44599.4300000;43400.0000000;43700.0000000;5270
SBER;60;20060517;180000;43650.5000000;43699.9900000;42750.0200000;43100.0000000;5087
SBER;60;20060517;190000;43100.0000000;43148.9900000;41700.0100000;41998.9900000;4519
SBER;60;20060518;110000;40512.0000000;40800.0000000;39000.0000000;40148.9900000;5795
SBER;60;20060518;120000;40101.0500000;40499.9700000;39500.0000000;40338.0000000;7028
SBER;60;20060518;130000;40338.0000000;40869.0000000;40205.0000000;40790.0000000;6479
SBER;60;20060518;140000;40790.0000000;41309.0000000;40620.0000000;40900.0000000;6870
SBER;60;20060518;150000;40850.0000000;41099.9800000;40400.0100000;40850.0400000;1607
SBER;60;20060518;160000;40850.0500000;41198.0000000;40700.0000000;40970.9800000;1191
SBER;60;20060518;170000;40870.0100000;41990.0000000;40650.0000000;41580.0000000;4576
SBER;60;20060518;180000;41620.0000000;42660.0000000;41000.0100000;41298.9900000;10859
SBER;60;20060518;190000;41277.0000000;42399.0000000;40860.0100000;42090.0000000;5035
SBER;60;20060519;110000;42600.0000000;42975.0000000;42250.0000000;42300.0000000;8659
SBER;60;20060519;120000;42339.9900000;42958.0000000;42300.0000000;42522.0000000;6131
SBER;60;20060519;130000;42522.0000000;42700.0000000;41650.0000000;42005.0000000;8314
SBER;60;20060519;140000;42005.0000000;42400.0000000;41850.0000000;42260.0000000;3036
SBER;60;20060519;150000;42265.0000000;42597.0000000;41700.0000000;41999.9900000;4365
SBER;60;20060519;160000;41900.0200000;42188.0000000;41650.0000000;42079.9900000;2026
SBER;60;20060519;170000;42061.0000000;42550.0000000;41910.0000000;42099.0000000;4321
SBER;60;20060519;180000;42055.0600000;42099.9900000;41270.0000000;41801.0000000;4028
SBER;60;20060519;190000;41880.0000000;41881.9900000;41350.0000000;41510.0000000;1546
SBER;60;20060522;110000;41910.0000000;41988.8700000;40505.0000000;41091.0000000;2570
SBER;60;20060522;120000;41099.0000000;41477.0000000;40700.0000000;40800.1200000;1908
SBER;60;20060522;130000;40862.7700000;40862.7700000;39700.0000000;39700.0000000;4544
SBER;60;20060522;140000;39750.0000000;40650.0000000;39700.0000000;40439.9900000;5597
SBER;60;20060522;150000;40440.0000000;40489.9900000;40100.1000000;40447.9900000;1356
SBER;60;20060522;160000;40350.0700000;40650.0000000;39906.0000000;40409.0000000;7507
SBER;60;20060522;170000;40409.0000000;40489.0000000;39010.0000000;39161.0000000;7884
SBER;60;20060522;180000;39161.0000000;39789.0000000;38700.0000000;38810.0000000;9437
SBER;60;20060522;190000;38800.8800000;38800.8800000;35500.0000000;36839.9900000;20081
SBER;60;20060523;110000;38002.0000000;39707.1900000;36200.0000000;39500.0000000;11164
SBER;60;20060523;120000;39400.0400000;39778.0000000;38350.0000000;39239.0000000;12935
SBER;60;20060523;130000;39226.9700000;39385.9000000;38605.0100000;39373.9400000;3676
SBER;60;20060523;140000;39373.9400000;40050.0000000;39198.7100000;39750.1200000;7607
SBER;60;20060523;150000;39800.0000000;39988.0000000;39703.0000000;39800.0000000;1680
SBER;60;20060523;160000;39800.0000000;40485.0000000;39525.0000000;40450.0000000;7440
SBER;60;20060523;170000;40477.9900000;40699.0000000;40200.0200000;40394.0000000;4861
SBER;60;20060523;180000;40389.9300000;41049.0000000;40250.6400000;40849.9900000;5627
SBER;60;20060523;190000;40912.2600000;41900.0000000;40850.0000000;41800.0000000;6435
SBER;60;20060524;110000;41800.0000000;41800.0000000;39800.0000000;40000.0000000;15773
SBER;60;20060524;120000;39950.0000000;40489.0000000;39150.0000000;39500.1000000;6709
SBER;60;20060524;130000;39500.1000000;40890.0000000;39351.0000000;40585.2100000;13620
SBER;60;20060524;140000;40597.8400000;40800.0000000;39944.0000000;40190.0000000;3253
SBER;60;20060524;150000;40040.0000000;40230.0000000;39840.0000000;40099.9900000;2324
SBER;60;20060524;160000;40001.0300000;40300.0000000;39405.0100000;39799.9900000;4187
SBER;60;20060524;170000;39800.0000000;40490.0000000;39510.0000000;40000.0000000;8000
SBER;60;20060524;180000;40099.9600000;40497.7500000;40050.0100000;40337.0000000;5240
SBER;60;20060524;190000;40350.0000000;40447.7700000;40185.0000000;40360.0000000;2269
SBER;60;20060525;110000;40050.0000000;40670.0800000;39555.0000000;40670.0000000;2159
SBER;60;20060525;120000;40600.0100000;41700.0100000;40600.0000000;41070.0400000;12524
SBER;60;20060525;130000;41002.0000000;41199.0000000;40000.0000000;40400.0100000;13238
SBER;60;20060525;140000;40458.8800000;40689.0000000;39861.0000000;40028.0000000;8227
SBER;60;20060525;150000;40011.0000000;40850.0000000;39999.8900000;40840.0000000;2756
SBER;60;20060525;160000;40720.0000000;40800.0000000;40300.1000000;40776.8200000;2869
SBER;60;20060525;170000;40700.0000000;42349.9500000;40502.2000000;42349.9500000;16640
SBER;60;20060525;180000;42340.0000000;43500.0000000;42060.0000000;43300.0000000;10766
SBER;60;20060525;190000;43270.0000000;44099.9800000;43100.0000000;43326.0100000;11842
SBER;60;20060526;110000;44000.0000000;44530.0000000;44000.0000000;44350.0000000;6959
SBER;60;20060526;120000;44348.9700000;44700.0000000;44100.0000000;44280.0000000;6604
SBER;60;20060526;130000;44200.0000000;45300.0000000;44155.3100000;44500.0000000;13912
SBER;60;20060526;140000;44480.0000000;44798.5800000;44350.0000000;44599.0000000;2385
SBER;60;20060526;150000;44550.0000000;44600.0000000;44052.0000000;44052.0000000;2450
SBER;60;20060526;160000;44100.0000000;44140.0000000;43501.0000000;43610.0000000;5362
SBER;60;20060526;170000;43610.0000000;45000.0100000;43222.0000000;44900.0000000;10309
SBER;60;20060526;180000;44900.0000000;45090.0000000;44356.0400000;44555.0000000;5005
SBER;60;20060526;190000;44648.0000000;44949.9900000;44380.0000000;44550.0000000;3324
SBER;60;20060529;110000;45100.0000000;45250.0000000;44853.1600000;45135.0000000;2045
SBER;60;20060529;120000;45135.0000000;45189.0000000;44700.0000000;44700.0000000;3340
SBER;60;20060529;130000;44674.7200000;44998.9900000;44150.0000000;44250.0000000;4689
SBER;60;20060529;140000;44250.0000000;44698.9800000;44250.0000000;44551.0200000;1496
SBER;60;20060529;150000;44641.0000000;44810.0000000;44580.0000000;44700.0000000;1621
SBER;60;20060529;160000;44740.0000000;44850.0000000;44666.6600000;44750.0000000;1322
SBER;60;20060529;170000;44715.0000000;44776.8900000;44000.0000000;44099.0000000;2841
SBER;60;20060529;180000;44105.0000000;44153.9900000;42600.0400000;42950.0000000;9585
SBER;60;20060529;190000;42951.0000000;43379.9800000;42625.0000000;42830.0100000;3889
SBER;60;20060530;110000;43000.0000000;43390.0000000;41900.0000000;42650.0000000;5136
SBER;60;20060530;120000;42650.0000000;43185.0000000;41675.0000000;41904.0000000;5582
SBER;60;20060530;130000;41999.6900000;42223.0000000;41550.0000000;42150.0000000;2549
SBER;60;20060530;140000;42150.0000000;42220.0000000;41657.0000000;42189.9900000;5194
SBER;60;20060530;150000;42004.0000000;42630.0000000;41810.0000000;42456.0000000;2636
SBER;60;20060530;160000;42450.0000000;42870.0000000;42399.9900000;42847.9800000;1686
SBER;60;20060530;170000;42848.0000000;43184.9100000;42610.0000000;43070.0000000;3322
SBER;60;20060530;180000;43070.0000000;43099.0000000;42051.0000000;42400.0000000;3469
SBER;60;20060530;190000;42400.0000000;42949.9800000;42211.0000000;42890.0000000;2417
SBER;60;20060531;110000;41900.0000000;42100.0000000;41101.0000000;41860.0000000;4099
SBER;60;20060531;120000;41824.0200000;42700.0000000;41802.0300000;42600.0000000;7610
SBER;60;20060531;130000;42600.0000000;43499.9900000;42430.0200000;43250.0100000;7935
SBER;60;20060531;140000;43282.9800000;43890.0000000;43100.2500000;43650.0000000;4364
SBER;60;20060531;150000;43560.0000000;43849.0000000;43310.1500000;43430.0000000;2722
SBER;60;20060531;160000;43434.0100000;43793.9800000;42788.0300000;42958.0000000;2091
SBER;60;20060531;170000;42788.0400000;43600.0000000;42570.0000000;43296.9800000;3392
SBER;60;20060531;180000;43293.9800000;44000.0000000;43250.0000000;43781.0600000;3240
SBER;60;20060531;190000;43781.0600000;43930.0000000;42950.0000000;43150.0000000;2509
SBER;60;20060601;110000;43202.0100000;43499.9800000;42700.0000000;42859.1200000;1757
SBER;60;20060601;120000;42859.1000000;43700.0000000;42849.0000000;43200.0600000;4265
SBER;60;20060601;130000;43270.1200000;44499.0000000;43100.0000000;44244.9700000;9772
SBER;60;20060601;140000;44219.9900000;44877.0000000;44050.0000000;44385.0000000;3795
SBER;60;20060601;150000;44400.0000000;44559.0000000;44152.0000000;44155.2000000;823
SBER;60;20060601;160000;44155.2000000;44644.0000000;44150.0000000;44380.0100000;1554
SBER;60;20060601;170000;44380.0100000;45799.9800000;44301.1000000;45599.9900000;13362
SBER;60;20060601;180000;45599.9200000;45691.2000000;44851.0000000;45200.0500000;5541
SBER;60;20060601;190000;45200.0000000;45379.9900000;44725.0000000;45284.9500000;5765
SBER;60;20060602;110000;45650.0000000;46599.0000000;45650.0000000;46599.0000000;7569
SBER;60;20060602;120000;46599.9800000;46900.0000000;46355.0000000;46514.0000000;8353
SBER;60;20060602;130000;46516.0500000;46799.9300000;46150.0100000;46249.0000000;3201
SBER;60;20060602;140000;46250.2300000;47099.9900000;46205.0000000;46700.0000000;8256
SBER;60;20060602;150000;46790.0000000;47089.9900000;46790.0000000;46931.0000000;2452
SBER;60;20060602;160000;46999.9800000;47088.9900000;46512.0200000;46701.0500000;2483
SBER;60;20060602;170000;46790.0000000;47199.0000000;46321.0000000;47000.1000000;5209
SBER;60;20060602;180000;47000.1000000;47400.0000000;46720.1100000;46897.0000000;6296
SBER;60;20060602;190000;46890.0000000;47733.0000000;46890.0000000;47650.0000000;7326
SBER;60;20060605;110000;47999.0000000;48127.0000000;47700.0000000;47960.0000000;3729
SBER;60;20060605;120000;47996.9800000;47998.9300000;46500.0000000;46688.0000000;7680
SBER;60;20060605;130000;46688.0000000;47150.0000000;45850.4100000;46800.1200000;11958
SBER;60;20060605;140000;46875.0000000;47090.0000000;46503.0100000;46880.0000000;3441
SBER;60;20060605;150000;46752.0000000;46899.9000000;46570.0100000;46700.0000000;750
SBER;60;20060605;160000;46788.0000000;47900.0000000;46620.0200000;47800.0000000;5963
SBER;60;20060605;170000;47750.2000000;48085.0000000;47600.0000000;47620.0000000;4261
SBER;60;20060605;180000;47645.0000000;47700.0000000;46951.0000000;47200.0000000;3295
SBER;60;20060605;190000;47100.1200000;47550.0000000;47050.8100000;47450.0000000;1648
SBER;60;20060606;110000;46450.0000000;46581.1000000;45700.0000000;46100.0000000;5146
SBER;60;20060606;120000;46050.1100000;46150.0000000;45259.9900000;45600.0000000;4754
SBER;60;20060606;130000;45699.7800000;46090.0000000;45515.0000000;45670.0000000;6936
SBER;60;20060606;140000;45669.9900000;46230.0000000;45578.0000000;45800.0000000;1898
SBER;60;20060606;150000;45799.9900000;46097.8700000;45500.0000000;45500.0000000;1379
SBER;60;20060606;160000;45505.0000000;45748.0000000;45400.0000000;45500.0000000;1051
SBER;60;20060606;170000;45555.0000000;45799.9000000;45301.0000000;45400.0000000;1042
SBER;60;20060606;180000;45400.0000000;45600.0000000;44600.1000000;44800.0000000;5362
SBER;60;20060606;190000;44799.9900000;45188.0000000;44510.0500000;44510.0500000;4879
SBER;60;20060607;110000;44600.0000000;45494.9900000;44555.0200000;45178.0000000;4407
SBER;60;20060607;120000;45176.0000000;46290.0000000;45176.0000000;46274.0000000;11660
SBER;60;20060607;130000;46249.9800000;46322.0000000;45150.0000000;45150.0000000;11398
SBER;60;20060607;140000;45150.0000000;45150.0000000;43125.0000000;43675.0000000;14356
SBER;60;20060607;150000;43630.0100000;44184.0000000;43011.1000000;43910.0000000;9970
SBER;60;20060607;160000;43999.8600000;44399.0000000;43600.0200000;44290.0000000;7673
SBER;60;20060607;170000;44290.0100000;45050.0000000;43800.0000000;44097.0000000;8204
SBER;60;20060607;180000;44112.5900000;44650.0000000;43850.0000000;44280.0000000;3467
SBER;60;20060607;190000;44250.0000000;45180.0000000;44250.0000000;45180.0000000;3921
SBER;60;20060608;110000;43650.0000000;43674.0000000;42250.0000000;42800.0000000;7463
SBER;60;20060608;120000;42849.0000000;43200.0100000;42200.0000000;42787.9900000;2816
SBER;60;20060608;130000;42801.0000000;43350.0000000;42570.0000000;42850.0000000;2543
SBER;60;20060608;140000;42900.0000000;43345.0000000;42900.0000000;43108.0000000;3100
SBER;60;20060608;150000;43108.0000000;43500.0000000;42705.3500000;42789.8500000;4989
SBER;60;20060608;160000;42789.8300000;43200.0000000;42710.0200000;42800.0000000;1150
SBER;60;20060608;170000;42810.0000000;43600.0000000;42800.0000000;43600.0000000;2992
SBER;60;20060608;180000;43643.9900000;43644.0000000;42852.0000000;43174.0000000;2614
SBER;60;20060608;190000;43160.0000000;43180.0000000;41500.0000000;41650.0000000;4004
SBER;60;20060609;110000;42599.9900000;43430.0000000;42500.0000000;43325.0000000;3194
SBER;60;20060609;120000;43388.9800000;43850.0000000;42825.0200000;43421.0000000;6262
SBER;60;20060609;130000;43489.9900000;43900.0000000;42827.0000000;42900.0000000;3120
SBER;60;20060609;140000;42900.0000000;43400.0000000;42500.0000000;42700.0000000;5282
SBER;60;20060609;150000;42690.0000000;43100.0000000;42605.0000000;42850.0000000;2368
SBER;60;20060609;160000;42784.0100000;43000.0000000;42612.1300000;42827.0000000;1182
SBER;60;20060609;170000;42661.0000000;42880.0000000;42225.0000000;42858.8900000;2904
SBER;60;20060609;180000;42750.0000000;42994.9900000;42600.0000000;42767.0000000;4034
SBER;60;20060609;190000;42767.0000000;42980.0000000;42318.0000000;42980.0000000;2690
SBER;60;20060613;110000;40489.0000000;41000.0000000;40000.0000000;40200.0000000;3664
SBER;60;20060613;120000;40299.9900000;40501.0200000;39700.0000000;39800.0000000;6320
SBER;60;20060613;130000;39800.0000000;40299.0000000;39720.0700000;40270.0000000;6047
SBER;60;20060613;140000;40270.0000000;40500.0000000;40001.0000000;40100.0000000;2668
SBER;60;20060613;150000;40100.0000000;40247.0000000;39900.0000000;39900.0000000;3168
SBER;60;20060613;160000;39855.0000000;40195.0000000;39729.0000000;39976.0000000;3432
SBER;60;20060613;170000;39977.0000000;40140.0000000;39800.0000000;39865.3300000;7805
SBER;60;20060613;180000;39959.0000000;40400.0000000;39959.0000000;40100.0000000;1233
SBER;60;20060613;190000;40100.0100000;40130.0000000;39730.0000000;39780.1000000;5526
SBER;60;20060614;110000;40000.0000000;40650.0000000;39730.0000000;40649.9800000;5413
SBER;60;20060614;120000;40649.9800000;40896.9800000;40335.0000000;40736.0200000;6500
SBER;60;20060614;130000;40700.0000000;40799.8000000;40001.0000000;40239.9900000;4628
SBER;60;20060614;140000;40218.0000000;40288.0000000;39525.0000000;39850.2200000;3457
SBER;60;20060614;150000;39817.0000000;40278.0000000;39603.0000000;39900.0000000;2373
SBER;60;20060614;160000;39900.0000000;40000.0000000;39650.0000000;39800.0000000;3875
SBER;60;20060614;170000;39800.0000000;39997.9700000;38000.0000000;38711.0000000;6457
SBER;60;20060614;180000;38711.0000000;40650.0000000;38556.0000000;40500.0000000;13964
SBER;60;20060614;190000;40497.0000000;40800.0000000;40130.0000000;40770.0000000;5918
SBER;60;20060615;110000;41399.0000000;42495.0000000;41090.0100000;41300.0000000;6030
SBER;60;20060615;120000;41378.9900000;41677.8000000;41150.0000000;41400.0000000;5651
SBER;60;20060615;130000;41449.9700000;41679.0000000;41310.0000000;41600.0000000;5890
SBER;60;20060615;140000;41659.0000000;42100.0000000;41550.7000000;41710.0000000;10541
SBER;60;20060615;150000;41711.0000000;41877.8600000;41670.0000000;41750.0000000;426
SBER;60;20060615;160000;41750.0000000;41799.9900000;41575.0000000;41703.0100000;2259
SBER;60;20060615;170000;41703.0100000;41929.7900000;41501.0000000;41850.0000000;3616
SBER;60;20060615;180000;41850.0000000;41926.0000000;41550.0000000;41819.0000000;1377
SBER;60;20060615;190000;41819.0000000;42400.0000000;41720.0000000;42396.0000000;6024
SBER;60;20060616;110000;43522.0000000;44200.0000000;43251.0000000;44166.0000000;7105
SBER;60;20060616;120000;44090.0000000;44200.0000000;43605.0100000;43848.9000000;7664
SBER;60;20060616;130000;43840.0000000;43948.9600000;42820.0000000;42880.0300000;10516
SBER;60;20060616;140000;42880.0300000;43088.0000000;42451.0000000;42780.0000000;6311
SBER;60;20060616;150000;42700.1100000;42870.0000000;42599.9900000;42700.0000000;2148
SBER;60;20060616;160000;42700.0000000;42776.0900000;41800.0000000;41800.0000000;3676
SBER;60;20060616;170000;41800.0100000;41899.0000000;40701.0200000;41400.0000000;7128
SBER;60;20060616;180000;41400.0100000;41760.0000000;40707.0000000;41296.9400000;6396
SBER;60;20060616;190000;41296.9400000;41525.0000000;41000.0000000;41002.0000000;3618
SBER;60;20060619;110000;41100.0000000;41799.9800000;40800.0100000;41348.9700000;954
SBER;60;20060619;120000;41349.0000000;41694.0000000;41200.0000000;41550.0000000;2771
SBER;60;20060619;130000;41580.0000000;41594.0000000;41201.0000000;41480.0000000;676
SBER;60;20060619;140000;41489.9800000;41770.0000000;41335.5000000;41409.9900000;1295
SBER;60;20060619;150000;41492.0000000;41970.0000000;41492.0000000;41900.0000000;1737
SBER;60;20060619;160000;41899.9700000;42299.0000000;41699.9900000;41999.9900000;3103
SBER;60;20060619;170000;41982.0000000;42250.0000000;41910.0000000;42250.0000000;1131
SBER;60;20060619;180000;42250.0000000;42790.0000000;42201.0100000;42300.0700000;5803
SBER;60;20060619;190000;42301.0000000;42499.9600000;42010.0100000;42199.0000000;2911
SBER;60;20060620;110000;41744.0000000;41780.0000000;41301.0000000;41582.8500000;1208
SBER;60;20060620;120000;41500.0500000;42200.0000000;41364.0000000;41840.0000000;3196
SBER;60;20060620;130000;41840.0000000;42395.0000000;41840.0000000;41986.9200000;1671
SBER;60;20060620;140000;41950.0000000;42295.0000000;41920.0000000;42100.0000000;433
SBER;60;20060620;150000;42100.0000000;42200.0000000;42010.0000000;42149.9900000;273
SBER;60;20060620;160000;42149.9900000;42849.0000000;42050.2300000;42750.0000000;2431
SBER;60;20060620;170000;42790.0000000;42800.0000000;42400.0000000;42545.0000000;1076
SBER;60;20060620;180000;42590.0000000;43299.8000000;42590.0000000;42800.0000000;6951
SBER;60;20060620;190000;42800.0000000;44460.0000000;42751.0000000;44399.9800000;9084
SBER;60;20060621;110000;44200.0000000;44800.0000000;43561.0000000;44305.0000000;4340
SBER;60;20060621;120000;44305.0000000;44598.0000000;43905.0000000;44100.0000000;7040
SBER;60;20060621;130000;44101.0000000;44247.0000000;43706.0200000;44247.0000000;2046
SBER;60;20060621;140000;44247.0000000;44350.0000000;43963.0000000;44003.0000000;442
SBER;60;20060621;150000;44050.0000000;44400.0000000;43955.0000000;44000.0000000;1387
SBER;60;20060621;160000;44040.0000000;44200.0000000;42490.0000000;42615.0000000;8165
SBER;60;20060621;170000;42700.0000000;42885.0000000;42615.0000000;42763.0900000;1693
SBER;60;20060621;180000;42799.9800000;43387.9000000;42651.0000000;43002.0200000;2392
SBER;60;20060621;190000;43012.0000000;43895.0000000;42750.0200000;43820.0000000;6263
SBER;60;20060622;110000;44785.0000000;44900.0000000;44476.0100000;44649.0000000;3110
SBER;60;20060622;120000;44599.0000000;44789.0000000;44103.0000000;44494.0000000;4350
SBER;60;20060622;130000;44494.0000000;44550.0000000;44101.0000000;44200.0100000;2389
SBER;60;20060622;140000;44200.0100000;44400.0000000;44101.0300000;44262.0100000;722
SBER;60;20060622;150000;44398.0000000;44439.0000000;44266.8000000;44390.0000000;513
SBER;60;20060622;160000;44360.0000000;44390.0000000;43901.0200000;44030.0400000;2615
SBER;60;20060622;170000;44021.0000000;44498.0000000;43975.0000000;44310.0000000;3414
SBER;60;20060622;180000;44310.0000000;44348.0000000;43700.0100000;43800.0000000;3087
SBER;60;20060622;190000;43800.0000000;43889.0000000;42000.0000000;42700.0000000;5038
SBER;60;20060623;110000;42999.9900000;43469.9900000;42606.0000000;42799.0000000;726
SBER;60;20060623;120000;42900.0000000;43270.0000000;42700.0000000;43100.0000000;2438
SBER;60;20060623;130000;43095.0000000;43540.0000000;43005.0000000;43415.0000000;1920
SBER;60;20060623;140000;43400.0000000;43450.0000000;43056.2000000;43158.0000000;738
SBER;60;20060623;150000;43158.0000000;43399.0100000;43155.0000000;43186.0000000;692
SBER;60;20060623;160000;43186.0000000;43348.0000000;43000.0000000;43000.0000000;418
SBER;60;20060623;170000;43088.0000000;43141.0000000;42801.0000000;42803.0000000;1846
SBER;60;20060623;180000;42802.0000000;42995.0000000;42626.0000000;42895.0000000;1768
SBER;60;20060623;190000;42948.0000000;43978.0000000;42948.0000000;43680.0000000;3021
SBER;60;20060626;110000;44090.0000000;44488.0000000;43620.0200000;43950.0000000;792
SBER;60;20060626;120000;43888.0000000;43999.8700000;43100.0100000;43325.2500000;1553
SBER;60;20060626;130000;43400.0000000;43699.0000000;42891.6600000;42891.6600000;1396
SBER;60;20060626;140000;42891.6600000;43194.0000000;42891.6600000;43100.0000000;292
SBER;60;20060626;150000;43010.0000000;43250.0000000;43000.0000000;43160.0000000;750
SBER;60;20060626;160000;43160.0000000;43290.0000000;42700.0000000;42947.0000000;1919
SBER;60;20060626;170000;42940.0000000;43250.0100000;42700.0200000;43150.0000000;1452
SBER;60;20060626;180000;43243.9900000;43450.0000000;43067.0100000;43199.0000000;471
SBER;60;20060626;190000;43199.0000000;43730.0000000;43150.0300000;43303.0000000;1634
SBER;60;20060627;110000;43820.0000000;43820.0000000;43016.0500000;43200.0000000;605
SBER;60;20060627;120000;43205.0100000;43590.0000000;43025.0000000;43250.0000000;2145
SBER;60;20060627;130000;43250.0100000;43640.0000000;43158.0000000;43500.0000000;2050
SBER;60;20060627;140000;43500.0000000;43800.0000000;43400.0200000;43544.9900000;1143
SBER;60;20060627;150000;43544.9900000;43998.0000000;43450.0000000;43700.1800000;2191
SBER;60;20060627;160000;43799.9900000;44399.9900000;43450.0100000;44100.0000000;13780
SBER;60;20060627;170000;44105.0000000;44900.0000000;44000.0100000;44899.9900000;4584
SBER;60;20060627;180000;44800.0100000;45220.0000000;44501.0000000;44700.0000000;4941
SBER;60;20060627;190000;44600.2000000;44899.0000000;44350.0000000;44594.5500000;4211
SBER;60;20060628;110000;44000.0000000;44399.9900000;43722.0200000;44399.9900000;1435
SBER;60;20060628;120000;44312.0300000;45000.0000000;44005.0100000;44500.0200000;8001
SBER;60;20060628;130000;44500.0000000;45089.0000000;44100.0000000;44499.0000000;5633
SBER;60;20060628;140000;44425.0100000;44898.0000000;44360.2000000;44500.0500000;2514
SBER;60;20060628;150000;44618.9500000;44779.0000000;44508.0000000;44614.0100000;695
SBER;60;20060628;160000;44630.1500000;44784.6500000;44616.1000000;44660.0200000;369
